candidato,tweet
bolsonaro,"- Transposição do São Francisco, mais de 2.237 cisternas perfuradas oferecendo água ao semiárido Nordestino e Mineiro (AL, BA, CE, MG, PB, PE, PI, RN e SE) e máquinas que transformam a humildade do ar em água.

- Libertação do Nordeste dos carros pipa! O serviço não pode parar! https://t.co/WESlGCqv3U"
bolsonaro,"- O verdadeiro PT que determinados tentam proibir que você saiba:

. Com Governador de Minas Gerais, @RomeuZema https://t.co/wJMTteZ08I"
bolsonaro,- Mais detalhes em nosso Telegram: https://t.co/O8KTejD56b https://t.co/tPMqszVMHa
bolsonaro,"- MACONHA: 

2008: 72.562,2 / 2009: 61.906,5 / 2010: 90.791,4 / 2011: 59.835,9 / 2012: 88.104 / 2013: 117.673 / 2014: 168.966,6 / 2015: 164.254,30 2016: 218.674,4 / 2017: 341.832.70 2018: 307.057,5 

2019: 324.379,90 2020: 726.117,7 / 2021: 582.795,7 2022: 216.844,9"
bolsonaro,"-Apreensão de drogas:

- COCAÍNA:

2008: 3.584,9 / 2009: 3.702 / 2010: 5.133,7 / 2011: 5.935,6 / 2012: 6.843,7 / 2013: 5.863,2/ 2014: 7.822,8
2015: 7.636,90 / 2016: 6.680,3 / 2017: 9.265,2 / 2018: 18.771,3 

2019: 24.064,2 / 2020: 30.351,4 / 2021: 40.247,9 / 2022: 30.070,2"
bolsonaro,"- Mesmo que o PT tenha se posicionado contra a redução de ICMS, o Brasil vence sem falsas promessas ou mentiras e os preços continuam caindo dentro da logística até o receptor final que é consumidor, mesmo com os reflexos de uma pandemia e uma guerra que atingem a todo mundo! https://t.co/MPLk6Ej2xT"
bolsonaro,"- Aproveito a ocasião para agradecer aos católicos do Brasil inteiro pelo apoio inestimável. Sei que que tenho meus defeitos e pecados, mas o combate que estamos lutando é maior do que cada um de nós. Que Deus ilumine o nosso povo neste momento decisivo!

https://t.co/9Orxf62hXo"
bolsonaro,"- Assim como em anos anteriores, fui hoje à Aparecida celebrar o dia de Nossa Senhora Aparecida, data especial para a fé de muitos brasileiros e profundamente marcante para nossa nação. Que Deus siga nos dando força para lutar pelos valores da Virgem e de seu filho Jesus Cristo. https://t.co/yVw1ctnIS9"
bolsonaro,"- Tão revoltante quanto, é ver que alguns preferem se revoltar mais com uma mulher que corajosamente denuncia e luta contra esquemas de tráfico e exploração sexual do que com os próprios criminosos. Tudo bem não gostar de mim, mas não sacrifiquem as crianças só para me atacar!"
bolsonaro,- É um completo escárnio soltar um indivíduo preso em flagrante por envolvimento com pedofilia e acusado de estupro de vulnerável em pleno dia das crianças! Um tapa na cara de pais e mães que temem pela segurança de seus filhos. Proteger as crianças deveria ser prioridade máxima!
bolsonaro,-Redução de impostos (Bolsonaro) x aumento de impostos (lula). https://t.co/dKpLWY8E8a
bolsonaro,"- Com os reflexos da pandemia e uma guerra que atinge todo o mundo o 🇧🇷 segue na direção certa em prol do povo!

- Graças ao recorde de redução de impostos e a responsabilidade social do Governo, o país respira enquanto o mundo caminha numa recessão e desabastecimento históricos."
bolsonaro,"- IPCA cai 0,29% em setembro e tem 3a deflação mensal consecutiva. Sequência não ocorria desde 1998.

- Novamente, a queda no preço dos combustíveis (ICMS) puxou a deflação (IBGE). 

- Impactaram no resultado de setembro: setor de comunicação (-2,08%) e de alimentação (-0,51)."
bolsonaro,"- O que ele chama de frente pela democracia é, na verdade, a volta da falsa harmonia, aquela em que os companheiros roubam em paz enquanto você paga a conta. Não há compromisso com o povo quando já se está comprometido com outros interesses. Assim nasce a corrupção sistêmica!"
bolsonaro,"- Já o candidato do crime organizado não pode anunciar ninguém porque já entregou tudo na mão de grupos e partidos políticos em troca de apoio. É por isso que ele é o candidato do sistema, porque quem é refém pode ser chantageado. Ou alguém acha que ele foi solto por caridade?"
bolsonaro,"- Em 2018, antes de vencermos as eleições, o povo já conhecia parte daqueles que iriam compor o meu governo. Sabiam qual seria o perfil dos meus ministros e que todos seriam escolhidos com independência. Isso é fundamental para trabalhar pelo Brasil e não por interesses sombrios."
bolsonaro,"- Pelotas/RS, 11 Out 22 https://t.co/xyvzxXOabK"
bolsonaro,- Balneário Camboriú / SC (11/10/2022). https://t.co/CJWuGWIwrn
bolsonaro,"LULA E PT: 
. Mais burocracia
. Desvios de conduta…
. Menos empresas
. Maior recessão da história do Brasil
. Novas empresas em 14 anos de PT (Lula e Dilma): 8 milhões
. Tempo para abrir uma nova empresa no Brasil antes de Bolsonaro (dez/18): 5 dias e 8 horas"
bolsonaro,"-ABERTURA DE EMPRESAS (comparação)

. BOLSONARO:
.Recorde de diminuição de burocracia
. Mais facilidade (digitalizações recordes)
. Recorde de empresas abertas
. Novas empresas em 3 anos e meio de Bolsonaro: 8,1 milhões
. Tempo para abrir uma nova empresa no Brasil (jun/22): 23h"
bolsonaro,- Capitão @tarcisiogdf restabelece a verdade: https://t.co/qzMjY3pGO4
bolsonaro,- Cerca de 30% da população venezuelana acolhida pelo Brasil é criança. Cada uma delas nos toca com sua pureza e sua simplicidade.
bolsonaro,"- FUGA DO SOCIALISMO E AJUDA HUMANITÁRIA DO BRASIL:

- Boa Vista (RR) - Nesta segunda, 10 de outubro, a Operação Acolhida iniciou a ‘Semana da Criança’ com uma programação muito especial, envolvendo todos os abrigos e garantindo assim, conforto e atenção especial às crianças. https://t.co/F0c2TnjQuT"
bolsonaro,". Agro desprezado e indústrias achacadas por burocracias e impostos;

. 2 últimos anos do PT (2015/2016):

. 2,87 milhões de empregos perdidos
. 2015: -1.55 milhões de empregos
. 2016: -1,32 milhões de empregos"
bolsonaro,"- LULA E PT:

. Maior recessão econômica da história do Brasil;

. Desemprego recorde antes do Bolsonaro: 13,9% em março/2017;

. Resultado das más escolhas e das políticas econômicas erradas do passado;

. Corrupção e incompetência destruindo o Brasil;"
bolsonaro,". Reduções de impostos e apoio a mais de 10 milhões de empresas na pandemia (fique em casa que a economia a gente vê depois);

. Último ano e meio:

. (2021/2022): 4,59 milhões de empregos gerados;

. 2021: +2,76 milhões de empregos
. 2022: +1,83 milhões de empregos (até agosto)"
bolsonaro,"-EMPREGOS (comparação): 

- BOLSONARO:

. Maior número de brasileiros trabalhando na história: 100,2 milhões (jun/2022);

. Menor desemprego em 7 anos: 9,1% em julho/2022 (mesmo com pandemia e guerra);

. Saldo de mais de 5,5 milhões de empregos com crise mundial (desde jul/20);"
bolsonaro,"- BAHIA / Baixio do Irecê, no interior da Bahia, mais uma obra que gera empregos e dignidade aos brasileiros: Uma região com água em abundância e com forte tradição agrícola para o cultivo de grãos. https://t.co/KHMJEErQkk"
bolsonaro,"- Até 2019, a rodovia, no trecho de Navegantes até Indaial, não tinha sido contemplada com nenhum quilômetro de duplicação. 

- Nosso compromisso é chegar até o final de 2022 com um total de 50 quilômetros de duplicação."
bolsonaro,"- SANTA CATARINA: Assumimos nos últimos anos, um compromisso com o povo de SC, tirando do papel a duplicação da BR-470/SC. 

- Hoje, essa importante rota para o desenvolvimento catarinense já pode contar com 35 Kms duplicados. https://t.co/NUDiHwpdru"
bolsonaro,"Estou AO VIVO agora no youtube do Pilhado e @realpfigueiredo . Vários atletas farão perguntas também!

Assista, compartilhe: https://t.co/aphcg9fNWr"
bolsonaro,"- MINAS GERAIS: metrô de BH.

- Ampliação das linha 1 e a construção da linha 2.

- Enquanto governos passados priorizavam obras em países vizinhos e envio do seu dinheiro para patrocinar ditaduras socialistas, o Governo Bolsonaro olha desde 2019 para as necessidades do 🇧🇷. https://t.co/kX95c44O4m"
bolsonaro,"- De dentro de uma sala confortável é fácil criticar um cidadão indefeso e apavorado, que tenta lutar pela própria vida ou para proteger aqueles que amam. Lamento que no Brasil, diante da covardia do crime, muitos prefiram dar lição naqueles que escolheram viver de forma honesta. https://t.co/T0tBwyrBbG"
bolsonaro,"- Sabemos que ainda não é o ideal. Mesmo com a maior redução de homicídios e o menor índice de toda a série histórica, os números ainda são elevados, pois herdamos do PT um Brasil com mais de 60 mil mortes violentas por ano, nível semelhante a países em guerra civil."
bolsonaro,"- Não é a toa que os homicídios caíram mais de 30% nos últimos anos, segundo dados do Sinesp, e que nunca se apreendeu tanta droga e bens do crime como em meu Governo. Por que não era assim? Porque não queriam. Porque se preocupavam mais com os bandidos do que com as vítimas."
bolsonaro,"É preciso estar atento aos sinais. O apoio maciço de presos e de chefe de facção ao Lula não é mera admiração. Eles sabem que o PT no poder representa vida boa para o crime. E essa é a fórmula perfeita para a violência voltar a crescer, porque bandido só respeita o que teme."
bolsonaro,BRASIL: Recordes de produção do Governo Federal não param de ser batidos. Compartilhe e vamos restabelecer a verdade. https://t.co/YWfZvwxQWI
bolsonaro,- Com licença! O senhor deixou cair isso aqui... https://t.co/twPAq3rdUL https://t.co/93QRfXOOJz
bolsonaro,https://t.co/U5j3CBamhR
bolsonaro,"- Esse é o grande mal da inversão de valores. Enquanto ""especialistas"" preferirem falar que um inocente morreu por causa de um celular, ao invés de dizer que um vagabundo escolheu matar um pai ou uma mãe de família por isso, eles se sentirão no direito de fazer o que fazem."
bolsonaro,"- Tratar assaltante como vítima da sociedade é isentá-lo de sua responsabilidade. Existem milhões de pessoas humildes que levam a vida honestamente. É o bandido, não essas pessoas, que escolhe ameaçar pais e mães de família e tomar à força o que foi conquistado com muito suor."
bolsonaro,- Documentário sobre a chegada das Águas do Rio São Francisco no sertão do Nordeste e evolução da Ferrovia TransNordestina que traz e trará retorno para todo o país. https://t.co/44l6yLpHK6
bolsonaro,"- Investigaram o Lula e ele foi preso condenado em três instâncias por corrupção e lavagem de $$$. Não venceu nada, recebeu uma mãozinha pra ser solto e reiniciar os processos. Os crimes existiram! E sobre essa ""vitória"" na ONU, é tão real quanto a democracia na Nicarágua."
bolsonaro,"- Live PR Jair Bolsonaro (07/10/22)
- Belém do Pará.
- Assista: https://t.co/KZAIvbdpuU"
bolsonaro,"- O que um Chefe de Estado não pode fazer é roubar, seu vagabundo! https://t.co/ymfj3N1N8c"
bolsonaro,"- Aumento da pena máxima de 30 para 40 anos
- Fim da saída temporária de presos que cometeram crime hediondo com morte da vítima
- Criação de banco nacional de perfis genéticos para auxílio na elucidação de crimes graves, como estupro.

- Enfim... 
- Um forte abraço! 👍"
bolsonaro,"- Implementação do esporte no auxílio à educação (volta dos JEBs)
- Privatização da Eletrobrás
- Concessão de portos e aeroportos
- Marco das Start Ups
- Disponibilização de imóveis da União para habitação social
- Extinção de 90 mil cargos e funções (quase 1BI de economia/ano)"
bolsonaro,"- Reforma da Previdência
- Redução recorde do tempo médio para abrir empresa no Brasil
- Digitalização recorde de serviços públicos e modernização dos Cartórios
- Independência do Banco Central
- Independência na indicação de cargos técnicos para ministérios, bancos e estatais"
bolsonaro,"- Implementação do PIX
- Contas públicas no azul pela primeira vez em quase 10 anos
- Conclusão de obras abandonadas há anos, como a Transposição do São Francisco
- Pensão vitalícia para mães de filhos com microcefalia
- Maior aumento da história para professores do ensino básico"
bolsonaro,"- Geração de empregos maior que EUA, Alemanha e Reino Unido juntos nos últimos 12 meses
- Crescimento acima de todos os países do G7 em 2022
- Estatais que davam prejuízos gerando lucros
- Criação da Sec. de Alfabetização
- Implementação de modelo que reduz tempo de alfabetização"
bolsonaro,"- Benefício para os mais pobres 3x maior, melhor e mais amplo que o Bolsa família
- Fim das invasões de terras pelo MST
- Recorde de apreensão de drogas e prejuízos ao crime organizado
- Retomada da malha ferroviária
- Marco do Saneamento Básico
- Lei da Liberdade Econômica"
bolsonaro,"- Maior redução e menor índice de homicídios de toda a série histórica
- Política contínua de redução e zeramento de impostos
- Redução de estupros
- Inflação menor que EUA e Reino Unido
- Menor índice de desemprego desde a recessão causada pelo PT em 2015 (com pandemia e guerra) https://t.co/dlzlYAbeV6"
bolsonaro,https://t.co/LhTMVIOoKP
bolsonaro,"- Não há nada mais vergonhoso do que defender uma ideia contrária a tudo aquilo que você acredita só para ser aceito. É o pior sinal para um líder. Afinal, quem, pelo poder, é capaz de deixar de lado até os próprios valores, jamais moverá uma palha para defender os de uma nação."
bolsonaro,"- A esquerda diz se orgulhar de suas bandeiras, mas as esconde em ano de eleição. Sabem que se falassem a verdade sobre o que pregam, jamais seriam aceitos, por isso mentem que nem sentem. Poderiam ser sinceros e deixar o povo decidir, mas a ganância e a ambição falam mais alto."
bolsonaro,"- Lula agora tenta dizer que é contra o aborto, enquanto é apoiado por quem defende; que é cristão, enquanto é apoiado por quem odeia igreja; que é contra as drogas, enquanto é apoiado por quem é a favor; que é contra a corrupção, enquanto ele e seu bando foram presos por isso..."
bolsonaro,"- Os interesses do brasileiro são sempre colocados em primeiro lugar, enquanto o mundo passa por uma crise econômica histórica, o Brasil respira com atitudes sensatas e ações governamentais que garantem alívio para o povo."
bolsonaro,"- Outras operações de importação de diesel estão em progresso.

- Novas cargas são esperadas aumentando a competição e pressionando para a queda dos preços do combustível que por fim acaba gerando deflação e diminuição do preço dos alimentos."
bolsonaro,"- Mais um navio com diesel importado da Rússia chegou ao Brasil. São mais cerca de 30 milhões de litros aguardando para descarregar no porto de Paranaguá.

- A primeira remessa de 35 milhões de litros de diesel importado da Rússia chegou ao porto de Santos no dia 2 de outubro."
bolsonaro,"- Aborto é, sobretudo, a destruição do futuro, pois não existe futuro quando não se tem o direito de existir. A vida começa na concepção. Neste momento já somos quem sempre seremos: únicos e com alma. Essa é uma verdade permanente, independente de ser ano eleitoral ou não! https://t.co/EKIcg7QTje"
